Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,AvSlope,MajLform,LformDes,PosTopoSeq,PlotCultMgd,Trees,Shrubs,LandOwnership,SEVEREEROS,SWCDescr,AvShrubDensity,AvTreeDensity,VegStructure,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,fym,freq,fert,fallow,Brnt,KEY,notes1,notes2,LDSFID,LandUse,Crop,Age,Rotation,Intercrping,BrntFreq,FallowYrs
Kenya,26-Feb-19,11:04:00 AM,2019,Thange,7,3,-2.49146,37.9856,935.2,5,media/1551168302118.jpg,0,0,0,level,plain,bottomland,no,yes,1,private,0,none,0,275,bushland,1,0,2,0,0,0,0,0,1,0,,,,,,uuid:ffb29e28-cf40-4754-bc29-8a6bad04223b,Cumass 50 years,,,pasture_rangeland,,,,,,
Kenya,26-Feb-19,9:34:00 AM,"2019",Thange,7,4,-2.49007,37.9906,936.2,5,media/1551162921932.jpg,2,2,2,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,50,150,bushland,0,0,3,0,0,0,3,0,1,0,,,,,,uuid:ce967c99-378e-4687-a46f-5e19517e1783,Cumass 50 cm,,,pasture_rangeland,,,,,,
Kenya,26-Feb-19,3:16:00 PM,"2019",Thange,7,5,-2.49654,37.9836,944.4,5,media/1551183458433.jpg,1,2,1.5,sloping,low_gradient_hill,bottomland,yes,yes,0,private,0,none,0,0,cropland,0,3,0,0,0,0,2,1,0,0,no,,no,no,no,uuid:6cd3d8bf-3cde-47cc-bd9d-50cf8344a4c7,Cumass 110 cm,"Home consumption,
Use tractor or ox plough,
Poorly managed farm",,annual_crop,"Maize, cowpeas, cassava, pigeon peas",40,no,yes,,
Kenya,26-Feb-19,11:48:00 AM,"2019",Thange,7,6,-2.49041,37.9841,936,5,media/1551170971698.jpg,1,1,1,level,plain,bottomland,yes,yes,1,private,0,struc,250,50,cropland,0,2,2,0,0,0,1,0,0,0,no,,no,no,no,uuid:08ae0518-f9e6-49cd-ab46-91dc5b63deb6,Cumass 50 cm,Plot 3 & 4 are fallow,,annual_crop,"Maize, cowpeas, green grams",30,no,yes,,
Kenya,26-Feb-19,8:48:00 AM,"2019",Thange,7,7,-2.49069,37.9881,943.6,4,media/1551160147279.jpg,1,2,1.5,sloping,plain,bottomland,yes,yes,1,private,0,veg struc,75,50,cropland,0,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:2e960673-7934-4be9-b702-b4b0ab6b6ab8,"Cumass 110cm,infiltration","Use tractor or ox plough,
They graze after harvesting,
Home consumption,
Plot 2 is fallow 3 years",,annual_crop,"Maize, cowpeas, green grams, pigeon peas, sorghum",45,no,yes,,
Kenya,26-Feb-19,12:38:00 PM,"2019",Thange,7,8,-2.48989,37.9827,941.5,5,media/1551173925547.jpg,1,1,1,sloping,low_gradient_hill,bottomland,yes,no,0,private,0,struc,0,0,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:c6e0024e-e900-4bf8-9b00-a2816ba690c6,Cumass 110 cm,"Use tractor sowing seeds,
Use ox plough for weeding,
Use maize certified seed varieties,
Home consumption and cash crop",,annual_crop,"Maize, cowpeas, pigeon peas, beans",20,no,yes,,
Kenya,26-Feb-19,4:37:00 PM,"2019",Thange,7,9,-2.4941,37.9816,946.5,5,media/1551188269567.jpg,2,2,2,sloping,low_gradient_hill,bottomland,yes,yes,1,private,0,struc,125,75,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:667ef090-34ea-4147-88ee-b80716ad04db,Cumass 50 cm,,,annual_crop,"Pigeon peas, maize, cowpeas",45,no,yes,,
Kenya,26-Feb-19,3:42:00 PM,"2019",Thange,7,10,-2.49746,37.9815,952.4,5,media/1551184993498.jpg,2,2,2,sloping,low_gradient_hill,bottomland,yes,yes,0,private,1,struc,0,100,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:abacff8d-e70e-45ed-aaea-82d2fbc82d50,Cumass 19 cm,"They graze after harvesting,
Use tractor,
Inter crop maize and beans or cowpeas",,annual_crop,"Maize, cowpeas, pigeon peas, green grams, beans",45,no,yes,,
Kenya,27-Feb-19,12:16:00 PM,"2019",Thange,8,1,-2.47658,37.9847,920.4,5,media/1551258484117.jpg,3,3,3,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,0,50,grassland,0,0,2,0,0,0,2,0,0,0,no,,no,yes,no,uuid:40aa0ae4-c5b6-4cb7-b229-0f6681dd9e9f,Cumass 50 cm,Fallow 3 years.,,fallow,"Cowpeas, green grams, maize,",45,no,no,,3
Kenya,27-Feb-19,12:42:00 PM,"2019",Thange,8,2,-2.48075,37.9863,919.8,5,media/1551260575489.jpg,1,2,1.5,sloping,low_gradient_hill,midslope,yes,yes,0,private,1,veg struc,0,0,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:ee7a11c2-8d49-4290-87d5-d7f90eabb81e,Cumass 80 cm,"Use tractor or ox plough,
Cash crop and home consumption,
Graze after harvesting",,annual_crop,"Maize, cowpeas, green grams, pigeon peas",34,no,yes,,
Kenya,27-Feb-19,10:55:00 AM,"2019",Thange,8,3,-2.47826,37.9854,912.9,5,media/1551254186854.jpg,4,4,4,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,25,50,cropland,0,3,1,0,0,0,2,1,0,0,no,,no,no,no,uuid:59d567c9-ba99-434d-92c4-97663e893828,Cumass 67 cm,"Use tractor,
Home consumption and cash crop,
Graze after harvesting",,annual_crop,"Maize, beans, cowpeas, pigeon peas, green grams",50,no,yes,,
Kenya,27-Feb-19,1:28:00 PM,"2019",Thange,8,4,-2.48004,37.9864,909.2,5,media/1551262622565.jpg,4,4,4,sloping,low_gradient_hill,midslope,yes,no,0,private,0,struc,0,0,cropland,0,3,0,0,0,0,2,0,0,0,yes,,no,no,no,uuid:20c67417-9627-40e2-8ad9-d6dec1414509,Cumass 50 cm,"Inter cropping maize and cowpeas or green grams or beans,
Home consumption,
Use ox plough or tractor",,annual_crop,"Maize, cowpeas, green grams,millet",45,no,yes,,
Kenya,27-Feb-19,9:43:00 AM,"2019",Thange,8,5,-2.47552,37.988,926.6,5,media/1551249910486.jpg,3,1,2,sloping,low_gradient_hill,ridge_crest,yes,yes,1,private,1,none,0,50,cropland,2,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:814980fc-4e1f-495e-883a-99ce1c600491,"Cumass 50 cm,infiltration","Use tractor, home consumption,
They graze after harvesting",,annual_crop,"Maize, green grams, cowpeas, pigeon peas",9,no,yes,,
Kenya,27-Feb-19,8:41:00 AM,"2019",Thange,8,6,-2.48467,37.9873,934.8,5,media/1551246154653.jpg,2,2,2,sloping,low_gradient_hill,bottomland,yes,yes,1,private,0,struc,0,0,cropland,0,3,0,0,0,0,1,1,0,0,no,,no,no,no,uuid:8dc0eb8c-2dcb-4df1-be0e-f1e689f4eb6f,"Cumass 68 cm,infiltration","Use tractor, cash crop",,annual_crop,"Maize, cowpeas, beans, pigeon peas",40,no,yes,,
Kenya,27-Feb-19,10:21:00 AM,"2019",Thange,8,7,-2.4763,37.9878,925.7,5,media/1551252181001.jpg,1,2,1.5,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,200,50,bushland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:b8979f4a-4af2-4855-8cc7-52dd412b59a3,Cumass 66 cm,Fallow 10 years,,fallow,,,,,,
Kenya,27-Feb-19,3:28:00 PM,"2019",Thange,8,8,-2.48156,37.9828,924.6,5,media/1551270516414.jpg,3,3,3,sloping,low_gradient_hill,footslope,no,yes,1,private,1,none,150,300,bushland,0,0,2,0,0,0,2,0,1,0,,,,,,uuid:3b7a20e7-15e1-48c2-9de2-e8d778e40613,Infiltration,Fallow 20 years,,fallow,,,,,,
Kenya,27-Feb-19,11:31:00 AM,"2019",Thange,8,9,-2.47846,37.9852,907.9,5,media/1551256298270.jpg,3,4,3.5,sloping,low_gradient_hill,footslope,yes,yes,1,private,0,struc,75,100,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:eb4be5d0-4b17-43bb-b869-d54bcfc0a553,Cumass 50 cm,"Inter crop maize and beans or cowpeas or green grams,
They graze after harvesting,
Home consumption and cash crop",,annual_crop,"Maize, beans, cowpeas, pigeon peas",40,no,yes,,
Kenya,27-Feb-19,3:48:00 PM,"2019",Thange,8,10,-2.48326,37.9855,936.7,5,media/1551271723371.jpg,2,3,2.5,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,0,0,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:291aa6e7-261d-4028-9a31-6e7db5651100,,Fallow one season,,annual_crop,"Maize, cowpeas, green grams, pigeon peas",45,no,yes,,
Kenya,19-Feb-19,2:32:00 PM,"2019",Thange,9,1,-2.55107,38.0133,900.5,5,media/1550575991348.jpg,9,5,7,sloping,low_gradient_hill,footslope,no,yes,1,private,1,none,150,125,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:aba2b235-dfcc-4f91-a189-f1f7dd58bb2b,Cumass 40 cm,,,pasture_rangeland,,,,,,
Kenya,19-Feb-19,1:55:00 PM,"2019",Thange,9,2,-2.55263,38.0118,903.3,5,media/1550573758166.jpg,2,2,2,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,100,25,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:816ffcd1-0e3b-4189-978f-15c528803af4,Cumass 50 cm,"Use ox plough,
Home consumption and cash crop,
Use local seed varieties,
They graze after harvesting",,annual_crop,"Cowpeas, green grams, maize",45,no,yes,,
Kenya,19-Feb-19,4:22:00 PM,"2019",Thange,9,3,-2.54869,38.0106,912.2,5,media/1550582560677.jpg,7,5,6,sloping,low_gradient_hill,ridge_crest,no,yes,1,private,0,struc,75,125,shrubland,0,0,2,0,0,0,3,0,0,0,,,,,,uuid:7fbdadb9-d704-424f-ae8a-4bb5fc0e677b,,,,pasture_rangeland,,,,,,
Kenya,19-Feb-19,9:46:00 AM,"2019",Thange,9,4,-2.54969,38.0046,923,5,media/1550558818519.jpg,0,1,0.5,sloping,low_gradient_hill,midslope,no,yes,1,private,0,none,50,400,bushland,1,0,2,0,0,0,1,0,1,0,,,,,,uuid:9684a20b-c417-4736-bf18-fd68b41af474,Cumass 35 cm,,,pasture_rangeland,,,,,,
Kenya,19-Feb-19,11:47:00 AM,"2019",Thange,9,5,-2.55782,38.0038,902.7,5,media/1550566131955.jpg,2,3,2.5,sloping,low_gradient_hill,midslope,no,yes,1,private,0,none,150,200,bushland,1,0,3,0,0,0,2,0,1,0,,,,,,uuid:79b02c4e-2511-47b3-a76d-efa132ec2e68,Cumass 100 cm,,,pasture_rangeland,,,,,,
Kenya,19-Feb-19,9:03:00 AM,"2019",Thange,9,6,-2.54855,38.0056,917.7,5,media/1550556261669.jpg,1,2,1.5,sloping,plain,midslope,yes,yes,1,private,0,struc,175,0,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:2c5dc163-8633-4f23-9fdd-50a7cde6cb06,"Cumass 73 cm,infiltration","Cash crop and home consumption,
Crop rotation maize to beans or sorghum,
Inter crop maize and cowpeas or green grams,
Use ox plough or tractor,
They graze after harvesting",,annual_crop,"Maize, green grams, cowpeas peas, beans,sorghum",50,yes,yes,,
Kenya,19-Feb-19,3:36:00 PM,"2019",Thange,9,8,-2.55421,38.0085,906.4,3,media/1550579886040.jpg,4,4,4,sloping,low_gradient_hill,midslope,yes,yes,1,private,1,struc,0,75,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:2de3bfc4-c9f6-4a7e-9d1e-f7339d1a903e,Cumass 50 cm,"Inter cropping maize and cowpeas,
Well managed trenches",,annual_crop,"Maize, cowpeas, green grams,",50,no,yes,,
Kenya,19-Feb-19,10:04:00 AM,"2019",Thange,9,9,-2.55137,38.0053,911.7,5,media/1550559922762.jpg,2,3,2.5,sloping,low_gradient_hill,midslope,yes,yes,0,private,0,none,0,25,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:287bb8ce-f6f2-4d41-82bd-91f8582235c8,Cumass 17 cm,"They graze after harvesting,
Home consumption and cash crop,
Use ox plough,
They inter crop maize and cowpeas",,annual_crop,"Maize, cowpeas, green grams,sorghum",50,yes,yes,,
Kenya,19-Feb-19,11:07:00 AM,"2019",Thange,9,10,-2.55528,38.006,900.5,5,media/1550563693984.jpg,3,3,3,sloping,low_gradient_hill,footslope,yes,yes,1,private,0,veg struc,0,25,cropland,0,3,0,0,0,0,2,1,0,0,no,,no,no,no,uuid:230b5217-8a63-401e-bee8-404b312f42cc,Cumass 110 cm,"Home consumption and cash,
Use local seed varieties,
Use ox plough",,annual_crop,"Maize, beans, sorghum, cowpeas, mango,green grams, sorghum",48,no,yes,,
Kenya,19-Feb-19,1:17:00 PM,"2019",Thange,9,12,-2.55521,38.0132,900,5,media/1550571504096.jpg,3,4,3.5,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,0,150,cropland,0,3,0,0,0,0,1,0,1,0,no,,no,no,no,uuid:51a7ee1e-0bad-4726-a42d-b450c75ff476,Cumass 110 cm,"Home consumption,
Use ox plough,
Well managed trenches",,annual_crop,"Maize, green grams, cowpeas, pigeon peas, pump kins",45,no,yes,,
Kenya,20-Feb-19,9:09:00 AM,"2019",Thange,10,1,-2.52744,38.0106,896.6,5,media/1550642990463.jpg,8,7,7.5,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,200,100,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:2e36ee23-7144-4a79-b65d-1f13ca4fb31c,Cumass 50 cm,,,pasture_rangeland,,,,,,
Kenya,20-Feb-19,1:51:00 PM,"2019",Thange,10,2,-2.52906,38.0072,905.8,5,media/1550659910400.jpg,8,4,6,composite,low_gradient_hill,ridge_crest,yes,yes,1,private,0,struc,0,0,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:2cac3515-8044-486e-bb84-c5794135bd05,Cumass 80 cm,"Use local seed varieties,
Home consumption and cash crop,
Well managed trenches",,annual_crop,"Cowpeas, pigeon peas, maize",35,no,yes,,
Kenya,20-Feb-19,10:10:00 AM,"2019",Thange,10,3,-2.52796,38.0099,896.3,5,media/1550646661194.jpg,7,8,7.5,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,0,0,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:89e7ffc5-3a59-44f4-b045-31e5247c3e58,Cumass 17 cm,,,pasture_rangeland,,,,,,
Kenya,20-Feb-19,2:30:00 PM,"2019",Thange,10,4,-2.52786,38.0044,894.9,5,media/1550662281983.jpg,7,7,7,sloping,low_gradient_hill,footslope,yes,yes,0,private,1,struc,0,0,cropland,0,3,0,0,0,0,1,1,0,0,no,,no,no,no,uuid:8d7957d8-ebb7-4de1-b106-a4394577f7fc,Cumass 50 cm,"Well managed trench,
Plot subdivided portion of maize, kales, pepper",,annual_crop,"Kales,pepper, maize, cowpeas, mango,pump kins",40,yes,yes,,
Kenya,20-Feb-19,9:47:00 AM,"2019",Thange,10,5,-2.52718,38.0098,892,5,media/1550645284346.jpg,5,8,6.5,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,50,75,shrubland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:cfccf1d8-91ee-45e7-9580-8dcf3fef6e4e,,,,pasture_rangeland,,,,,,
Kenya,20-Feb-19,11:45:00 AM,"2019",Thange,10,6,-2.52996,38.0134,912.6,5,media/1550652355347.jpg,2,2,2,sloping,low_gradient_hill,ridge_crest,yes,yes,1,private,0,struc,0,50,cropland,0,3,1,0,1,0,1,0,0,0,no,,no,no,no,uuid:0c2a1566-ae67-44b0-956b-63162bbea212,"Infiltration, cumass 80 cm",We managed trench,,annual_crop,"Maize, green grams, cowpeas,pigeon peas",50,no,yes,,
Kenya,20-Feb-19,8:23:00 AM,"2019",Thange,10,7,-2.52718,38.012,904.7,4,media/1550640226143.jpg,5,4,4.5,sloping,low_gradient_hill,midslope,yes,yes,1,private,1,struc,0,0,cropland,0,3,1,0,0,0,2,0,0,0,no,,no,no,no,uuid:63393a8c-2b24-4ab1-bac1-ea414a6b3367,"Cumass 38 cm,infiltration","Use tractor or ox plough,
They graze after harvesting,
Home consumption and cash crop,
They inter crop maize and cowpeas",,annual_crop,"Maize, cowpeas, green grams",45,no,yes,,
Kenya,20-Feb-19,12:32:00 PM,"2019",Thange,10,8,-2.52921,38.0135,904.8,5,media/1550655157757.jpg,2,3,2.5,sloping,low_gradient_hill,ridge_crest,yes,yes,0,private,0,none,0,0,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:ce659a32-0031-4a42-8e49-e81f876a889a,,"Use ox plough,
Home consumption",,annual_crop,"Pigeon peas, maize, cowpeas",50,no,yes,,
Kenya,20-Feb-19,11:10:00 AM,"2019",Thange,10,9,-2.52876,38.0114,910.6,5,media/1550650269790.jpg,3,3,3,sloping,low_gradient_hill,ridge_crest,no,yes,1,private,1,none,175,125,shrubland,0,0,2,0,0,0,2,0,0,0,,,,,,uuid:e2968135-4aa5-47a2-9580-0b4b6a400fc1,Infiltration,Fallow 5 years,,fallow,,,,,,
Kenya,20-Feb-19,3:38:00 PM,"2019",Thange,10,10,-2.53091,38.0119,919.2,5,media/1550665584570.jpg,2,0,1,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,275,75,cropland,0,3,1,0,0,0,1,0,2,0,no,,no,no,no,uuid:49e20cec-dcd6-42e8-be50-d56f5afeabb9,Cumass 20 cm,"Use tractor or ox plough,
Home consumption and cash crop,
Inter cropping maize and cowpeas,
Well managed trench",,annual_crop,"Maize, cowpeas, pigeon peas",45,no,yes,,
Kenya,21-Feb-19,12:04:00 PM,"2019",Thange,11,1,-2.50528,38.0094,880.5,5,media/1550739869474.jpg,1,1,1,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,0,25,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:a531de26-2dd9-4c69-9f3e-e381e005f4a9,,,,annual_crop,"Maize, cowpeas, pigeon peas",48,no,yes,,
Kenya,21-Feb-19,3:45:00 PM,"2019",Thange,11,2,-2.49954,38.0111,862.1,5,media/1550753180806.jpg,6,10,8,sloping,valley,bottomland,yes,yes,1,private,0,struc,175,150,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:92da522b-00f8-4f41-a8fb-5ffd49c00f3b,"Cumass 110 cm,infiltration","Home consumption and cash crop,
Use how,
Use local seed varieties,
Inter crop maize and cowpeas or beans or green grams",,annual_crop,"Maize,cowpeas, green grams, pigeon peas",50,yes,yes,,
Kenya,21-Feb-19,10:30:00 AM,"2019",Thange,11,3,-2.50537,38.0064,902.5,5,media/1550734269567.jpg,3,2,2.5,sloping,low_gradient_hill,midslope,no,yes,1,private,1,struc,75,125,shrubland,0,0,3,0,0,0,2,0,0,0,no,,no,yes,no,uuid:8fb2fb6a-8b4a-4721-b611-3d572bbb2241,Cumass 50 cm,Fallow 3 years,,fallow,"Cowpeas, green grams, beans, maize",50,no,no,,3
Kenya,21-Feb-19,12:43:00 PM,"2019",Thange,11,4,-2.50322,38.0113,872.1,5,media/1550742257810.jpg,1,1,1,sloping,low_gradient_hill,midslope,no,yes,1,private,0,struc,0,75,shrubland,0,0,2,0,0,0,1,0,1,0,,,,,,uuid:28b1301d-fe94-4687-8ff7-5ebf10146a01,Cumass 48 cm,,,pasture_rangeland,,,,,,
Kenya,21-Feb-19,2:50:00 PM,"2019",Thange,11,5,-2.50215,38.0118,874.4,5,media/1550749859167.jpg,11,2,6.5,sloping,low_gradient_hill,footslope,yes,yes,1,private,1,struc,0,0,cropland,1,2,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:57a913c4-9e91-42fd-aee7-d4cfe12abd66,Cumass 20 cm,"Use ox plough,
Home consumption and cash crop,
Inter crop maize and cowpeas or green grams",,annual_crop,"Maize, cowpeas, pigeon peas, green grams",45,no,yes,,
Kenya,21-Feb-19,2:12:00 PM,"2019",Thange,11,6,-2.50284,38.0124,874.6,5,media/1550747554882.jpg,4,3,3.5,sloping,low_gradient_hill,ridge_crest,no,yes,1,communal,0,struc,25,150,shrubland,0,0,1,0,0,0,1,0,0,0,,,,,,uuid:18010ee0-3910-4b8f-b26c-9346bb1ffda7,Cumass 30 cm,,,other,,,,,,
Kenya,21-Feb-19,9:34:00 AM,"2019",Thange,11,7,-2.50389,38.0067,908,5,media/1550730904995.jpg,1,0,0.5,sloping,low_gradient_hill,ridge_crest,no,yes,1,private,0,struc,0,25,grassland,0,0,3,0,0,0,2,0,0,0,no,,no,yes,no,uuid:64a42764-82ff-4423-b6ed-2f872542a807,"Cumass 80 cm,infiltration",Fallow  2 years.,,fallow,"Cowpeas, green grams, maize",45,no,no,,2
Kenya,21-Feb-19,8:56:00 AM,"2019",Thange,11,8,-2.50445,38.0052,898,5,media/1550728598842.jpg,2,1,1.5,sloping,low_gradient_hill,midslope,no,yes,1,private,0,none,75,75,shrubland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:30151a88-d219-4111-9a56-0b01fd7d6511,"Cumass 65 cm,infiltration",,,pasture_rangeland,,,,,,
Kenya,21-Feb-19,11:09:00 AM,"2019",Thange,11,9,-2.50372,38.0081,887.5,5,media/1550736611765.jpg,2,1,1.5,sloping,low_gradient_hill,midslope,yes,yes,1,private,1,struc,0,0,cropland,0,3,1,0,0,0,1,0,0,0,no,,no,no,no,uuid:f6a1fe37-aa4f-4e62-bb8b-fb7247df564f,Cumass 30 cm,"They inter crop maize and cowpeas,
Home consumption,
Use ox plough,
They graze after harvesting",,annual_crop,"Maize, cowpeas, green grams, pigeon peas, pump kins",45,no,yes,,
Kenya,21-Feb-19,4:25:00 PM,"2019",Thange,11,10,-2.50093,38.0089,879.3,5,media/1550755533104.jpg,3,2,2.5,sloping,low_gradient_hill,midslope,yes,yes,1,private,0,struc,0,125,cropland,0,2,1,0,0,0,2,1,0,0,no,,no,no,no,uuid:22fcc328-d98e-492d-8824-ca5ee0f08fc9,,Plot 2 has a gulley,,annual_crop,"Cowpeas, pigeon peas, maize",45,no,yes,,
Kenya,5-Mar-19,4:12:00 PM,"2019",Thange,12,3,-2.47866,38.0064,897.1,5,media/1551791558079.jpg,2,1,1.5,sloping,low_gradient_hill,footslope,yes,yes,1,private,0,struc,0,0,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:9977d0ab-ec3c-4e1b-bfcf-b8bbf3b50348,40 cm,"Use ox plough,
Graze after harvesting",,annual_crop,"Maize, cowpeas, pigeon peas, millet",45,no,yes,,
Kenya,22-Feb-19,4:08:00 PM,"2019",Thange,12,5,-2.48303,38.0161,873,5,media/1550840965060.jpg,5,4,4.5,sloping,low_gradient_hill,midslope,no,yes,1,government,1,struc,25,50,grassland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:793bb95b-b3f6-43ed-b1ff-54d37bfb96d0,Cumass 65 cm,,,other,,,,,,
Kenya,22-Feb-19,3:18:00 PM,"2019",Thange,12,6,-2.47788,38.0136,883.9,5,media/1550837975025.jpg,3,2,2.5,sloping,low_gradient_hill,midslope,no,yes,0,private,1,none,0,0,grassland,0,0,3,0,0,0,3,0,0,0,,,,,,uuid:d3c8b873-9787-471f-8db6-c291a128f9a3,Cumass 20 cm,Fallow 3 years,,fallow,,,,,,
Kenya,5-Mar-19,4:45:00 PM,"2019",Thange,12,7,-2.47998,38.0069,886.8,5,media/1551793569402.jpg,4,2,3,sloping,valley,bottomland,no,yes,1,private,0,none,725,175,bushland,1,0,1,0,0,0,0,0,1,0,,,,,,uuid:23c1f3f3-8e5c-4b12-9622-db5be030a880,,,,pasture_rangeland,,,,,,
Kenya,22-Feb-19,10:02:00 AM,"2019",Thange,12,9,-2.48372,38.0112,888.3,5,media/1550818994542.jpg,1,1,1,sloping,low_gradient_hill,ridge_crest,yes,yes,1,private,0,none,0,0,cropland,0,3,0,0,0,0,1,0,0,0,no,,no,no,no,uuid:a9cb41e9-bca4-457d-b915-98f1ccd1ef9c,Cumass 20 cm,"Use ox plough,
Use tractor for sowing seed's,
Home consumption and cash crop",,annual_crop,"Maize, cowpeas, pigeon peas",48,no,yes,,
Kenya,22-Feb-19,2:49:00 PM,"2019",Thange,12,10,-2.47913,38.0168,883.5,7,media/1550836192158.jpg,1,1,1,sloping,low_gradient_hill,midslope,no,yes,1,private,1,none,25,150,shrubland,0,0,3,0,0,0,2,0,0,0,,,,,,uuid:798aa6d5-21b5-4dcb-ae30-864eb32ebc99,Cumass 64 cm,,,pasture_rangeland,,,,,,
Kenya,22-Feb-19,12:05:00 PM,"2019",Thange,12,11,-2.47513,38.0105,893.9,5,media/1550826387220.jpg,1,2,1.5,sloping,low_gradient_hill,footslope,yes,yes,0,private,0,none,0,0,cropland,0,3,0,0,0,0,1,1,0,0,no,,no,no,no,uuid:d4c9cded-d96e-4536-9582-15143df637e9,,Farmer orchards,,annual_crop,"Maize, beans, bananas",18,no,yes,,
Kenya,22-Feb-19,4:51:00 PM,"2019",Thange,12,13,-2.48428,38.015,865.7,5,media/1550842485484.jpg,2,2,2,sloping,valley,bottomland,no,yes,0,private,0,none,0,0,grassland,0,3,0,0,0,1,0,0,0,0,no,,no,no,no,uuid:3325820d-a9d8-40a9-8fd5-a470df833f9c,Cumass 80 cm,Plot has been cultivated grass for 5 years,,annual_crop,"Grass,maize, cowpeas",40,no,no,,
Kenya,22-Feb-19,11:17:00 AM,"2019",Thange,12,15,-2.47514,38.0116,903.1,5,media/1550823495410.jpg,1,1,1,sloping,low_gradient_hill,midslope,yes,yes,0,private,0,none,0,0,cropland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:67f9aec4-8c65-437c-a282-4f01b145b8e0,"Cumass 50 cm,infiltration","Use tractor for cultivation,
Home consumption and cash crop,
Inter crop maize and beans or cowpeas",,annual_crop,"Maize, cowpeas, pigeon peas",20,no,yes,,
Kenya,5-Mar-19,8:07:00 AM,"2019",Thange,13,1,-2.5451,38.0261,869.8,5,media/1551762500392.jpg,5,4,4.5,sloping,medium_gradient_hill,footslope,yes,yes,0,private,1,struc,0,0,cropland,0,3,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:4e370f5f-4f11-4765-a1de-76c3b419a126,Cumass 50 cm,"Use ox plough,
Home consumption,
Inter crop maize and cowpeas or green grams",,annual_crop,"Millet, cowpeas, maize, green grams",23,no,yes,,
Kenya,15-Feb-19,1:37:00 PM,"2019",Thange,13,2,-2.55227,38.0251,881.3,5,media/1550227077566.jpg,4,4,4,sloping,low_gradient_hill,midslope,yes,yes,1,private,1,none,175,100,cropland,0,1,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:427d8ea4-ccb1-4960-9b22-14b1bfa7a920,"Cumass 37 cm,infiltration","Plot 2 is cultivated Millet, cowpeas and 1,3 and 4 are grazing land.",,annual_crop,"Millet, cowpeas, maize",5,no,yes,,
Kenya,5-Mar-19,9:21:00 AM,"2019",Thange,13,3,-2.54695,38.0281,873.9,5,media/1551766918563.jpg,3,2,2.5,sloping,medium_gradient_hill,ridge_crest,yes,yes,1,private,0,struc,50,25,cropland,0,3,0,0,0,0,1,1,0,0,no,,no,no,no,uuid:fa50dc52-05a4-43a0-bc69-cd9c1596305a,Cumass 20 cm,Plans to plant mango seedlings in whole plot,,annual_crop,"Cowpeas, pigeon peas, cassava, maize, mango, beans",10,no,yes,,
